synthetic_distribution,context_len,head_dim,trials,seed,kv_bits,scale_format,granularity,group_size,normalized_qk_logit_rmse,attention_output_relative_rmse,attention_output_cosine,normalized_logit_bias,normalized_attention_output_bias,k_relative_rmse,v_relative_rmse,quant_only_qk_logit_rmse,quant_only_attention_output_rmse,scale_only_qk_logit_rmse,scale_only_attention_output_rmse,scale_only_k_rmse,scale_only_v_rmse,payload_bytes_per_k_or_v_token,metadata_bytes_per_k_or_v_token,total_bytes_per_k_or_v_token,kv_pair_bytes_per_token,effective_bits_per_value
gaussian,4096,64,4,2313326171,4,FP16,group32,32,0.097529911554653,0.1470742525000119,0.9893135521375361,3.34522110934369e-05,-0.0019262578200340322,0.09718063956287437,0.09709659645794995,0.0975302958894022,0.14704024905194285,0.00021127660876429292,0.00045150119369072913,0.00021075288054443457,0.00021172894085340382,32.0,4.0,36.0,72.0,4.5
gaussian,4096,64,4,2313326171,4,Q8.8,group32,32,0.09756959861300121,0.14749252173601435,0.9892430843298132,3.635487270962924e-05,-0.001673973789895908,0.09724205721255803,0.09715265651601981,0.0975302958894022,0.14704024905194285,0.003415898833437598,0.006698286421407169,0.003427577947692004,0.0034383529586280103,32.0,4.0,36.0,72.0,4.5
gaussian,4096,64,4,2313326171,4,FP32,group16,16,0.08474081443619272,0.12986263494519618,0.9916988755702314,0.00023622379890945297,0.0035724060995919616,0.0853540370713977,0.08523061699177961,0.08474081443619272,0.12986263494519618,0.0,0.0,0.0,0.0,32.0,16.0,48.0,96.0,6.0
gaussian,4096,64,4,2313326171,4,FP16,group16,16,0.08474024060351092,0.12986997508629575,0.9916985892333667,0.0002338574898475049,0.0036002252784572523,0.08535400799304182,0.08523074270754509,0.08474081443619272,0.12986263494519618,0.00021244234736194663,0.0004439743510585512,0.00021361119114297257,0.00021404264979650687,32.0,8.0,40.0,80.0,5.0
gaussian,4096,64,4,2313326171,4,Q8.8,group16,16,0.08477167060154919,0.13043307738848056,0.991608963330073,0.0002085417581073414,0.0038719690207295533,0.08544347705472419,0.0853147757638056,0.08474081443619272,0.12986263494519618,0.0038436648996189185,0.0067969565651653996,0.003855739779933243,0.003859978349027501,32.0,8.0,40.0,80.0,5.0
gaussian,4096,64,4,2313326171,4,FP32,group8,8,0.07187975130180457,0.11008979145917595,0.9940786465610117,0.0002739429279621659,0.0011061714573616017,0.07186045199549537,0.07176266179284087,0.07187975130180457,0.11008979145917595,0.0,0.0,0.0,0.0,32.0,32.0,64.0,128.0,8.0
gaussian,4096,64,4,2313326171,4,FP16,group8,8,0.07187873173233739,0.11010048310253068,0.9940781708172008,0.000273578308430986,0.001097732531227225,0.07186061971429732,0.07176304474202648,0.07187975130180457,0.11008979145917595,0.00020950462659380224,0.0003764447138795356,0.0002106233011819248,0.0002106088813081857,32.0,16.0,48.0,96.0,6.0
gaussian,4096,64,4,2313326171,4,Q8.8,group8,8,0.07197626460797087,0.11003793994323004,0.9940752436700442,0.00027325193615345333,0.0013957109259065154,0.0719951938775816,0.07189621862763008,0.07187975130180457,0.11008979145917595,0.004385532570110507,0.007032242384967914,0.00442903658967389,0.00443436541467597,32.0,16.0,48.0,96.0,6.0
laplace,128,64,32,4068743483,4,FP32,run,8192,0.21988506794052123,0.3109602849255361,0.9550484469272447,0.0100234277277343,-0.010065275375702938,0.21800951147878422,0.22638765153823112,0.21988506794052123,0.3109602849255361,0.0,0.0,0.0,0.0,32.0,0.03125,32.03125,64.0625,4.00390625
laplace,128,64,32,4068743483,4,FP16,run,8192,0.2198805733299881,0.31095624033313674,0.9550522965266224,0.010017943866934192,-0.010074276642654098,0.21800766902615765,0.22639225070730498,0.21988506794052123,0.3109602849255361,0.00020139851264632224,0.0002920901792531298,0.00020513679467560602,0.00017501515102441212,32.0,0.015625,32.015625,64.03125,4.001953125
laplace,128,64,32,4068743483,4,Q8.8,run,8192,0.21986276797935397,0.31105943982687495,0.9550388108960427,0.010023539975282944,-0.00995226585778333,0.2179974715131294,0.2263560813259398,0.21988506794052123,0.3109602849255361,0.0015934191215809163,0.0026903940439131787,0.001588454304659727,0.0015435881356384894,32.0,0.015625,32.015625,64.03125,4.001953125
laplace,128,64,32,4068743483,4,FP32,token64,64,0.14028356313658663,0.17836929453397898,0.9840336746766098,-0.0031710693560062187,0.005472730173908888,0.1390018330374654,0.13880157727756837,0.14028356313658663,0.17836929453397898,0.0,0.0,0.0,0.0,32.0,4.0,36.0,72.0,4.5
laplace,128,64,32,4068743483,4,FP16,token64,64,0.14027970943186574,0.17833180145806518,0.9840392233966551,-0.003173280859749651,0.005462919497212074,0.139002076528743,0.13880225760189596,0.14028356313658663,0.17836929453397898,0.00020078932576735105,0.0004476226501348724,0.00020203367488464059,0.00020084047207659752,32.0,2.0,34.0,68.0,4.25
laplace,128,64,32,4068743483,4,Q8.8,token64,64,0.1402543394652093,0.17828744411039724,0.9840265417306924,-0.0031594121326504274,0.005407571722860557,0.13900882697686148,0.13881661343623072,0.14028356313658663,0.17836929453397898,0.0024780890494579197,0.004908370737356304,0.002451740653303495,0.0024674648692483802,32.0,2.0,34.0,68.0,4.25
laplace,128,64,32,4068743483,4,FP32,group32,32,0.12050586350800309,0.15606338683610615,0.9874819360159837,-0.0017328673534278947,-0.0011875494971187693,0.11975219521954286,0.11967244660430428,0.12050586350800309,0.15606338683610615,0.0,0.0,0.0,0.0,32.0,8.0,40.0,80.0,5.0
laplace,128,64,32,4068743483,4,FP16,group32,32,0.12050451650655478,0.15607763683226827,0.9874797079946435,-0.0017334362213952525,-0.0012061456592448207,0.11975233958550713,0.11967265599573113,0.12050586350800309,0.15606338683610615,0.00020800433556115308,0.0003596449961274922,0.00020459606537209302,0.00020252475683420174,32.0,4.0,36.0,72.0,4.5
laplace,128,64,32,4068743483,4,Q8.8,group32,32,0.12038826819638275,0.1560154118917811,0.9875074788834336,-0.0017114213500140424,-0.00116772280103407,0.11977661986182142,0.11970012700876112,0.12050586350800309,0.15606338683610615,0.0029261595616386655,0.0049302042459759676,0.0028833176481745095,0.0028600292606157803,32.0,4.0,36.0,72.0,4.5
laplace,128,64,32,4068743483,4,FP32,group16,16,0.10287853209713194,0.13202147116945478,0.9910721324437873,-0.0022504105245777033,-0.0002746498211411306,0.10049988735978208,0.10028917402257471,0.10287853209713194,0.13202147116945478,0.0,0.0,0.0,0.0,32.0,16.0,48.0,96.0,6.0
laplace,128,64,32,4068743483,4,FP16,group16,16,0.10287910464418631,0.13203125426449036,0.9910701027234892,-0.0022452447227004706,-0.00028963637075062683,0.10050016060339138,0.10028911033318628,0.10287853209713194,0.13202147116945478,0.00020682412934036872,0.00033968304362562586,0.00020719805273653505,0.00020722973190820913,32.0,8.0,40.0,80.0,5.0
laplace,128,64,32,4068743483,4,Q8.8,group16,16,0.10291200366944014,0.13227786590334595,0.991037645014092,-0.0022487492746873076,-0.0001976272854425953,0.10055627000578478,0.10034389004662284,0.10287853209713194,0.13202147116945478,0.0034206863290020054,0.005702444451052861,0.0033857148593623098,0.0033801734485475682,32.0,8.0,40.0,80.0,5.0
laplace,128,64,32,4068743483,4,FP32,group8,8,0.08154435554589258,0.10628311325024886,0.9942759176941105,-0.0010857606563685334,-0.0015369257434378239,0.0805236955400448,0.08045550063892253,0.08154435554589258,0.10628311325024886,0.0,0.0,0.0,0.0,32.0,32.0,64.0,128.0,8.0
laplace,128,64,32,4068743483,4,FP16,group8,8,0.08154128615897814,0.106281866862961,0.9942752954049693,-0.0010818049881241814,-0.0015395217128460106,0.08052404805070286,0.08045584448253507,0.08154435554589258,0.10628311325024886,0.0002108575871671923,0.0003190027509895159,0.00020759708514551402,0.00020780997553685392,32.0,16.0,48.0,96.0,6.0
laplace,128,64,32,4068743483,4,Q8.8,group8,8,0.08152964582047603,0.10613395892003823,0.994276633458916,-0.001054073106773701,-0.0014407890494941042,0.0806319006848325,0.08055312400495716,0.08154435554589258,0.10628311325024886,0.0041272516376687565,0.006068530481378973,0.004038751692166327,0.004055773306254756,32.0,16.0,48.0,96.0,6.0
laplace,256,64,32,2713640311,4,FP32,run,16384,0.22744211104554404,0.32833303572032224,0.9487456655131976,-0.0030939743303761277,0.0009588541186510704,0.23032351482796246,0.233075605581844,0.22744211104554404,0.32833303572032224,0.0,0.0,0.0,0.0,32.0,0.015625,32.015625,64.03125,4.001953125
laplace,256,64,32,2713640311,4,FP16,run,16384,0.22744010826832048,0.3283308084451839,0.9487493825407001,-0.003091681230442393,0.0009591302895797733,0.2303188678701714,0.23308900573659352,0.22744211104554404,0.32833303572032224,0.00018195782538531343,0.00034144462700783795,0.0001812726150648618,0.00018194804192381438,32.0,0.0078125,32.0078125,64.015625,4.0009765625
laplace,256,64,32,2713640311,4,Q8.8,run,16384,0.22751399470847689,0.328554257718499,0.9487383776370997,-0.0030823823317754377,0.0008975377069074227,0.2304061716714393,0.23316206840911252,0.22744211104554404,0.32833303572032224,0.0010240430119134137,0.0023490010833979043,0.00102592925305529,0.0015137664140783048,32.0,0.0078125,32.0078125,64.015625,4.0009765625
laplace,256,64,32,2713640311,4,FP32,token64,64,0.13777100772382675,0.19326104521487394,0.9808366236627175,0.002258619914953135,-0.00066085483503028,0.1389241034846023,0.13875379967570403,0.13777100772382675,0.19326104521487394,0.0,0.0,0.0,0.0,32.0,4.0,36.0,72.0,4.5
laplace,256,64,32,2713640311,4,FP16,token64,64,0.1377694155134121,0.19330437720216298,0.9808301969932598,0.0022559018107486907,-0.0006638577227951132,0.13892440966749975,0.13875383190530052,0.13777100772382675,0.19326104521487394,0.00020125421170338713,0.000440448887455526,0.0002007723526138026,0.0002003149026783843,32.0,2.0,34.0,68.0,4.25
laplace,256,64,32,2713640311,4,Q8.8,token64,64,0.13780588564294338,0.19351138897796732,0.9808280442926756,0.0022952342515309516,-0.0005463327895390825,0.1389494793486957,0.13877522554784513,0.13777100772382675,0.19326104521487394,0.0024536763557485826,0.005511906365702639,0.0024622135072933857,0.0024576297822104204,32.0,2.0,34.0,68.0,4.25
laplace,256,64,32,2713640311,4,FP32,group32,32,0.119196700347257,0.17670853912551,0.9851119011613244,0.0010241737243493559,-0.0003325599888523993,0.11989177963862523,0.11982443810874868,0.119196700347257,0.17670853912551,0.0,0.0,0.0,0.0,32.0,8.0,40.0,80.0,5.0
laplace,256,64,32,2713640311,4,FP16,group32,32,0.11919368180744137,0.1767908139269786,0.985106504671049,0.0010188387975587066,-0.00033745655324549995,0.11989181285913864,0.11982446762812783,0.119196700347257,0.17670853912551,0.00020212924093782061,0.00042157593212735993,0.00020324433027581204,0.00020242060479307863,32.0,4.0,36.0,72.0,4.5
laplace,256,64,32,2713640311,4,Q8.8,group32,32,0.11923712174749818,0.17722381224186468,0.9851071074591606,0.0009978620304064367,-0.00030795791001361707,0.11992905990515262,0.11985675217904095,0.119196700347257,0.17670853912551,0.0028295570480231813,0.005629785386485516,0.002855832158971137,0.0028576747666286795,32.0,4.0,36.0,72.0,4.5
laplace,256,64,32,2713640311,4,FP32,group16,16,0.09949033427324322,0.1414470573778047,0.9900333846169729,1.4258221748482411e-05,0.002496196235111586,0.10049101570755162,0.10057030427357537,0.09949033427324322,0.1414470573778047,0.0,0.0,0.0,0.0,32.0,16.0,48.0,96.0,6.0
laplace,256,64,32,2713640311,4,FP16,group16,16,0.09948737702633263,0.1415189088372242,0.9900287800310863,8.254750105294436e-06,0.0024896639854057935,0.10049116547127576,0.10057045112956449,0.09949033427324322,0.1414470573778047,0.00020736442366415584,0.0004137882818274612,0.00020678656313680748,0.00020693744312267376,32.0,8.0,40.0,80.0,5.0
laplace,256,64,32,2713640311,4,Q8.8,group16,16,0.09948756434423689,0.14163764237667464,0.9900180043850735,1.4062782829496475e-05,0.0025395112862441572,0.10055346812392597,0.10062514884250068,0.09949033427324322,0.1414470573778047,0.0033433170755258284,0.005545514078270254,0.0033810222417297022,0.003348810247234626,32.0,8.0,40.0,80.0,5.0
laplace,256,64,32,2713640311,4,FP32,group8,8,0.08008100373635525,0.11386971431249295,0.993440699986285,-0.00018181215467342218,0.002001402118983469,0.08053971905646799,0.0806884776062783,0.08008100373635525,0.11386971431249295,0.0,0.0,0.0,0.0,32.0,32.0,64.0,128.0,8.0
laplace,256,64,32,2713640311,4,FP16,group8,8,0.08007373729704925,0.11391920048310396,0.9934375962250652,-0.00018631540458425195,0.001990551415516892,0.08053965042463701,0.08068859134089373,0.08008100373635525,0.11386971431249295,0.00020615761258910675,0.0003959827645703547,0.0002072704215003269,0.00020731969023688934,32.0,16.0,48.0,96.0,6.0
laplace,256,64,32,2713640311,4,Q8.8,group8,8,0.08016335915257136,0.11410657841360614,0.9934055595143194,-0.0001685830259463028,0.00199746279339337,0.08064518134561037,0.08078914950831774,0.08008100373635525,0.11386971431249295,0.0040527500236446305,0.0059347266691868236,0.004062520102002439,0.00403694927191778,32.0,16.0,48.0,96.0,6.0
laplace,512,64,16,262271521,4,FP32,run,32768,0.24271219262809687,0.3235040760555421,0.9504198694725638,-0.0046547869897930515,0.002811509887832032,0.2418245050751641,0.2335953070425564,0.24271219262809687,0.3235040760555421,0.0,0.0,0.0,0.0,32.0,0.0078125,32.0078125,64.015625,4.0009765625
laplace,512,64,16,262271521,4,FP16,run,32768,0.2427227134466847,0.3235324209409717,0.9504161554970871,-0.004657738645661947,0.002809078496525939,0.2418338095549598,0.23359289406124223,0.24271219262809687,0.3235040760555421,0.00016996980025938243,0.00022469812413013102,0.00017060311353307323,0.00013577070640289943,32.0,0.00390625,32.00390625,64.0078125,4.00048828125
laplace,512,64,16,262271521,4,Q8.8,run,32768,0.24266659812673133,0.323631246816815,0.950403033809198,-0.004676695363606487,0.0028219974598689508,0.24180548694278586,0.23358102694717414,0.24271219262809687,0.3235040760555421,0.0013589594330207118,0.002275015657337864,0.001353454203430751,0.0013427846141143725,32.0,0.00390625,32.00390625,64.0078125,4.00048828125
laplace,512,64,16,262271521,4,FP32,token64,64,0.1376670443286965,0.19755502488887305,0.9812762654901788,-0.0005102559827038354,0.0032014617326819664,0.13846870767888803,0.13855829138039671,0.1376670443286965,0.19755502488887305,0.0,0.0,0.0,0.0,32.0,4.0,36.0,72.0,4.5
laplace,512,64,16,262271521,4,FP16,token64,64,0.1376692395303203,0.19754643377875336,0.9812762143357986,-0.000511187214678047,0.003203513375605904,0.1384678873228204,0.138558725229486,0.1376670443286965,0.19755502488887305,0.00020249539612169728,0.000524416733408525,0.00020091948335180618,0.00019858252608034478,32.0,2.0,34.0,68.0,4.25
laplace,512,64,16,262271521,4,Q8.8,token64,64,0.13768910710205728,0.19797148062419764,0.9811991418448678,-0.0005179262197244048,0.003294900293468736,0.13849886728043406,0.13858013010615705,0.1376670443286965,0.19755502488887305,0.0024683549053305274,0.005537674445990405,0.0024535970317801706,0.0024628643991914502,32.0,2.0,34.0,68.0,4.25
laplace,512,64,16,262271521,4,FP32,group32,32,0.1190666269150061,0.1612693710762569,0.9871470919615088,-0.00231027761661971,-0.007844237659182194,0.11946445247525087,0.11960782742727959,0.1190666269150061,0.1612693710762569,0.0,0.0,0.0,0.0,32.0,8.0,40.0,80.0,5.0
laplace,512,64,16,262271521,4,FP16,group32,32,0.11906610366232456,0.16123938778651842,0.987149799427472,-0.0023110566585556264,-0.007851773086898354,0.11946433291880929,0.11960816098916009,0.1190666269150061,0.1612693710762569,0.00020489300997675346,0.0004297271075056296,0.00020319091727507972,0.00020200111194913038,32.0,4.0,36.0,72.0,4.5
laplace,512,64,16,262271521,4,Q8.8,group32,32,0.119101416426807,0.16155585444617604,0.9871112113705705,-0.002327305320941225,-0.007685424908469212,0.1195058913397632,0.11964054354693092,0.1190666269150061,0.1612693710762569,0.0028477203404049644,0.005323775756198886,0.002845856837299303,0.002856410687102311,32.0,4.0,36.0,72.0,4.5
laplace,512,64,16,262271521,4,FP32,group16,16,0.10100714480935293,0.14254617508231895,0.9900143743516834,-9.4804728202759e-05,-0.005843470480588363,0.10021735066233965,0.1002275985357085,0.10100714480935293,0.14254617508231895,0.0,0.0,0.0,0.0,32.0,16.0,48.0,96.0,6.0
laplace,512,64,16,262271521,4,FP16,group16,16,0.10100655073863624,0.1425286705861779,0.9900170817910662,-9.361380958289024e-05,-0.005842216643578591,0.10021767749536967,0.10022753787440958,0.10100714480935293,0.14254617508231895,0.00020835172052405802,0.0004011555830822107,0.00020691739424148368,0.0002058563662717077,32.0,8.0,40.0,80.0,5.0
laplace,512,64,16,262271521,4,Q8.8,group16,16,0.10110697516103957,0.14280973923837256,0.9899779317494923,-0.00010302360185088791,-0.00577110107463685,0.10027415696070555,0.10028284392710721,0.10100714480935293,0.14254617508231895,0.0033787136514439593,0.0055368905977432195,0.0033721192870341866,0.003373012983706703,32.0,8.0,40.0,80.0,5.0
laplace,512,64,16,262271521,4,FP32,group8,8,0.0810374541341394,0.11388445060710979,0.9936124074125204,0.0008145410216967421,-0.005984428045984289,0.08046039586899406,0.08048259306034258,0.0810374541341394,0.11388445060710979,0.0,0.0,0.0,0.0,32.0,32.0,64.0,128.0,8.0
laplace,512,64,16,262271521,4,FP16,group8,8,0.08103757802107267,0.11384840385622666,0.9936157585709648,0.0008140534432825266,-0.005985160683672501,0.08046053001868983,0.0804827335070119,0.0810374541341394,0.11388445060710979,0.00020894832855088195,0.0003687053252162059,0.00020721813220686008,0.000206472861020964,32.0,16.0,48.0,96.0,6.0
laplace,512,64,16,262271521,4,Q8.8,group8,8,0.08113990157423412,0.11432660246430773,0.9935675153608061,0.0007937378304376669,-0.005800736100475828,0.08056832377818028,0.08058520952663119,0.0810374541341394,0.11388445060710979,0.004054403018801338,0.0064396763979253455,0.004062824000518784,0.00405663702482833,32.0,16.0,48.0,96.0,6.0
laplace,1024,64,8,68742706,4,FP32,run,65536,0.24432299940262608,0.36907641502437377,0.9374365939220642,0.00032346967239774556,-0.0055565479513725756,0.24172165692215136,0.24629908665510583,0.24432299940262608,0.36907641502437377,0.0,0.0,0.0,0.0,32.0,0.00390625,32.00390625,64.0078125,4.00048828125
laplace,1024,64,8,68742706,4,FP16,run,65536,0.2443312206787156,0.3690796246653618,0.9374390262169605,0.00032328742801646863,-0.005578105646427312,0.24173178867166528,0.24628178675742982,0.24432299940262608,0.36907641502437377,0.00017344971633276537,0.00029465307446362,0.0001736707142178105,0.00014188362551908565,32.0,0.001953125,32.001953125,64.00390625,4.000244140625
laplace,1024,64,8,68742706,4,Q8.8,run,65536,0.24442437408983167,0.36937109609265634,0.9374830569194554,0.00032414867515119815,-0.005564647398135845,0.24181847375161591,0.24644825965499736,0.24432299940262608,0.36907641502437377,0.0014256974264480295,0.0024140425905791476,0.0014252408548742976,0.0011342669433230318,32.0,0.001953125,32.001953125,64.00390625,4.000244140625
laplace,1024,64,8,68742706,4,FP32,token64,64,0.14178662079119023,0.19486317452419238,0.9815342636276931,-5.12048962061055e-05,-0.0009746685059658541,0.13827427919663848,0.13856701401208893,0.14178662079119023,0.19486317452419238,0.0,0.0,0.0,0.0,32.0,4.0,36.0,72.0,4.5
laplace,1024,64,8,68742706,4,FP16,token64,64,0.14178792605413348,0.19482758695918176,0.9815382667571582,-5.354808233316732e-05,-0.0009880636097226111,0.13827492500584865,0.13856702920496894,0.14178662079119023,0.19486317452419238,0.00020172983856223323,0.0004855912082358236,0.0002012622966878719,0.00019981303936347515,32.0,2.0,34.0,68.0,4.25
laplace,1024,64,8,68742706,4,Q8.8,token64,64,0.14177949920437924,0.19455316604386225,0.9815872180522273,-3.562174609151424e-05,-0.0017171366535315383,0.13830142270841764,0.13858702097003253,0.14178662079119023,0.19486317452419238,0.0024698407110312084,0.006061865992298405,0.002480891530436398,0.0024694731646948526,32.0,2.0,34.0,68.0,4.25
laplace,1024,64,8,68742706,4,FP32,group32,32,0.1223160665836457,0.17567004706052608,0.9849213045497276,0.00041381730158404216,0.002982920854513946,0.1194456791473199,0.11953988565449958,0.1223160665836457,0.17567004706052608,0.0,0.0,0.0,0.0,32.0,8.0,40.0,80.0,5.0
laplace,1024,64,8,68742706,4,FP16,group32,32,0.12231798789275598,0.17566044648189277,0.9849216899128715,0.00041543100673446304,0.0029673188799403624,0.11944635113547389,0.1195401282797301,0.1223160665836457,0.17567004706052608,0.0002049619203493608,0.00041153976287020656,0.00020371564168107344,0.00020324035568943744,32.0,4.0,36.0,72.0,4.5
laplace,1024,64,8,68742706,4,Q8.8,group32,32,0.12235433753365735,0.17564963918527202,0.9849258980133584,0.00042008652937897486,0.0023130755989915837,0.11948423901517209,0.11957114117909634,0.1223160665836457,0.17567004706052608,0.0028589448854955068,0.0055496848257260275,0.0028554179787176224,0.0028727968481136075,32.0,4.0,36.0,72.0,4.5
laplace,1024,64,8,68742706,4,FP32,group16,16,0.10158714163401603,0.15094761933202425,0.9891880253881429,0.00185910214481152,-0.0008475615428126999,0.10028807676456353,0.10026039089452392,0.10158714163401603,0.15094761933202425,0.0,0.0,0.0,0.0,32.0,16.0,48.0,96.0,6.0
laplace,1024,64,8,68742706,4,FP16,group16,16,0.10158552754547466,0.15095123563357662,0.9891856256156394,0.0018573259341315264,-0.0008529506389379551,0.10028850926224028,0.1002607430450252,0.10158714163401603,0.15094761933202425,0.00020853310561491778,0.000381302964112797,0.0002072736560421899,0.00020698247671673087,32.0,8.0,40.0,80.0,5.0
laplace,1024,64,8,68742706,4,Q8.8,group16,16,0.10170113141491902,0.15148329907253003,0.9891209305632295,0.001883518309409747,-0.0009478574037300585,0.10034628560450456,0.10031594266365411,0.10158714163401603,0.15094761933202425,0.0033134137988680523,0.005942858530924916,0.0033749723372082795,0.003375920047040434,32.0,8.0,40.0,80.0,5.0
laplace,1024,64,8,68742706,4,FP32,group8,8,0.08229710374777241,0.12654095728899886,0.9923671817060392,0.0013416696751852425,0.004769122596063487,0.08053332776748294,0.08056059579933073,0.08229710374777241,0.12654095728899886,0.0,0.0,0.0,0.0,32.0,32.0,64.0,128.0,8.0
laplace,1024,64,8,68742706,4,FP16,group8,8,0.08229606524709891,0.12656961175363354,0.9923632966787874,0.0013383232536005641,0.004765020904922305,0.08053355889943377,0.08056103282452103,0.08229710374777241,0.12654095728899886,0.00020583509012421516,0.0003481834086217348,0.00020740510584924007,0.00020788380204661073,32.0,16.0,48.0,96.0,6.0
laplace,1024,64,8,68742706,4,Q8.8,group8,8,0.08235626762467871,0.12693670757996242,0.9923273469280225,0.0013764954767412233,0.004734873827365496,0.08063537813220101,0.08066340227038055,0.08229710374777241,0.12654095728899886,0.004130472953035594,0.006748893956328782,0.004054235634420368,0.0040423982462027205,32.0,16.0,48.0,96.0,6.0
laplace,2048,64,4,2585751733,4,FP32,run,131072,0.26076104396091887,0.3857937114140062,0.928166970507572,-0.0024983477129978645,0.02362571591758851,0.25808707548507015,0.25087808249820565,0.26076104396091887,0.3857937114140062,0.0,0.0,0.0,0.0,32.0,0.001953125,32.001953125,64.00390625,4.000244140625
laplace,2048,64,4,2585751733,4,FP16,run,131072,0.2607877687576394,0.3858489349324067,0.9281600419279578,-0.002499873800697085,0.023633347920353834,0.258112651004665,0.2508761451460444,0.26076104396091887,0.3857937114140062,0.00015824308576887388,0.00031035522602357166,0.0001583700922107944,0.0001932942300457162,32.0,0.0009765625,32.0009765625,64.001953125,4.0001220703125
laplace,2048,64,4,2585751733,4,Q8.8,run,131072,0.2604024838807441,0.3850323203900308,0.9282148553397339,-0.0024893717879890397,0.023541892758983274,0.25772664927768596,0.25069657305270954,0.26076104396091887,0.3857937114140062,0.00157396413352532,0.0028944610103491543,0.0015744753023589147,0.0016173127928769324,32.0,0.0009765625,32.0009765625,64.001953125,4.0001220703125
laplace,2048,64,4,2585751733,4,FP32,token64,64,0.1416829855733397,0.18916249060631027,0.9817275654618931,-0.001089993081170087,-0.005550110775051381,0.13843244753321876,0.13823536738399453,0.1416829855733397,0.18916249060631027,0.0,0.0,0.0,0.0,32.0,4.0,36.0,72.0,4.5
laplace,2048,64,4,2585751733,4,FP16,token64,64,0.14168797284685425,0.18916732160506794,0.9817291706212876,-0.0010872944569422496,-0.005520242259269759,0.1384331758555417,0.13823526507381897,0.1416829855733397,0.18916249060631027,0.00020330417173103154,0.00044623898858799115,0.00019916534076330034,0.00020018317119115342,32.0,2.0,34.0,68.0,4.25
laplace,2048,64,4,2585751733,4,Q8.8,token64,64,0.14170757263820835,0.18933169922328363,0.9816957887351357,-0.0010188560947586814,-0.005857618333933627,0.13844992718616933,0.13825086077423054,0.1416829855733397,0.18916249060631027,0.0024450271623560884,0.005554136057854082,0.0024731625148316705,0.0024554781291004687,32.0,2.0,34.0,68.0,4.25
laplace,2048,64,4,2585751733,4,FP32,group32,32,0.12229503796039048,0.15966723587229154,0.98706418392671,-0.0013087738985493587,0.005199829072783996,0.119488442072793,0.11936370368197864,0.12229503796039048,0.15966723587229154,0.0,0.0,0.0,0.0,32.0,8.0,40.0,80.0,5.0
laplace,2048,64,4,2585751733,4,FP16,group32,32,0.12229821439746688,0.15963801448181691,0.9870687264060474,-0.0013085070380742477,0.005200135689339373,0.119488681777058,0.11936382384249736,0.12229503796039048,0.15966723587229154,0.00020429368290179745,0.0004209416946286209,0.0002024925648612342,0.0002036502307089356,32.0,4.0,36.0,72.0,4.5
laplace,2048,64,4,2585751733,4,Q8.8,group32,32,0.1223263375999182,0.16012932295205676,0.9870051437123891,-0.0012331924097930395,0.004875515104489919,0.11951863498888256,0.11939763389712965,0.12229503796039048,0.15966723587229154,0.002860963109791287,0.0053537013320531165,0.00286891408574895,0.002855743102603838,32.0,4.0,36.0,72.0,4.5
laplace,2048,64,4,2585751733,4,FP32,group16,16,0.10074844434763525,0.15116904621592703,0.9885249962443423,-0.0021807193113033635,9.858484196692233e-05,0.10029213070377137,0.10013991720193366,0.10074844434763525,0.15116904621592703,0.0,0.0,0.0,0.0,32.0,16.0,48.0,96.0,6.0
laplace,2048,64,4,2585751733,4,FP16,group16,16,0.10075177727616845,0.15116242249882,0.9885250484160147,-0.0021806707664097764,9.825675627342013e-05,0.10029275325649736,0.10014040864801228,0.10074844434763525,0.15116904621592703,0.00020941340191046564,0.0003799379957519164,0.00020612909879373818,0.00020723602231035088,32.0,8.0,40.0,80.0,5.0
laplace,2048,64,4,2585751733,4,Q8.8,group16,16,0.100753729470511,0.15116731771019484,0.9885179971181838,-0.0021169536691571836,-9.659891861096815e-05,0.10034475819441387,0.10019630581097051,0.10074844434763525,0.15116904621592703,0.0034515579750298694,0.005546298075214298,0.0033731973263292094,0.0033722738884918602,32.0,8.0,40.0,80.0,5.0
laplace,2048,64,4,2585751733,4,FP32,group8,8,0.0818984677884787,0.11553651591982986,0.9933043494685083,-0.0026424765037242354,-0.001771585959460819,0.0805685526239696,0.08047605405222959,0.0818984677884787,0.11553651591982986,0.0,0.0,0.0,0.0,32.0,32.0,64.0,128.0,8.0
laplace,2048,64,4,2585751733,4,FP16,group8,8,0.08190257167585047,0.1155266646895654,0.9933056828774681,-0.002643516888935382,-0.0017931528929956096,0.0805692389372382,0.0804762188896932,0.0818984677884787,0.11553651591982986,0.00020926223582680157,0.00036131118305534395,0.000206996146106628,0.0002072350694668297,32.0,16.0,48.0,96.0,6.0
laplace,2048,64,4,2585751733,4,Q8.8,group8,8,0.08196373591042513,0.11604745749287339,0.9932712970806882,-0.0025594689800441657,-0.0022493299261076554,0.08066119683506738,0.08057287475573394,0.0818984677884787,0.11553651591982986,0.004072287062935031,0.0061312607897321516,0.004047252752173005,0.004043865734808545,32.0,16.0,48.0,96.0,6.0
laplace,4096,64,4,3936203934,4,FP32,run,262144,0.25147437856784227,0.32998561903014617,0.9534838508412204,0.0012967996820293618,-0.009516445133445595,0.24751944074896978,0.2625755914723603,0.25147437856784227,0.32998561903014617,0.0,0.0,0.0,0.0,32.0,0.0009765625,32.0009765625,64.001953125,4.0001220703125
